"","CAD CDW ID","CAD Event Number","General Offense Number","Event Clearance Code","Event Clearance Description","Event Clearance SubGroup","Event Clearance Group","Event Clearance Date","Hundred Block Location","District/Sector","Zone/Beat","Census Tract","Longitude","Latitude","Incident Location","Initial Type Description","Initial Type Subgroup","Initial Type Group","At Scene Time","dist_mgh"
"1302","1816823",7.90520157831765e-314,9.96187586873655e-315,"350","HAZARDS","HAZARDS","HAZARDS","08/24/2016 07:43:18 PM","39XX BLOCK OF MONTLAKE BV NE","U","U3","5302.3006",-122.30293,47.653004,"(47.653004, -122.30293)","WATER FLOODS (BROKEN MAINS/HYDRANTS, NO HAZ)","PUBLIC WATER","PUBLIC WATER","08/24/2016 01:30:16 PM",0.00545072518110338
"1303","1831082",7.90521233956148e-314,9.96198348117487e-315,"245","DISTURBANCE, OTHER","DISTURBANCES","DISTURBANCES","09/10/2016 12:31:10 AM","41XX BLOCK OF UNIVERSITY WY NE","U","U2","5301.4001",-122.3135,47.657,"(47.657, -122.3135)","DISTURBANCE, MISCELLANEOUS/OTHER","DISTURBANCES","DISTURBANCES","09/10/2016 12:19:45 AM",0.00585171880733175
"1304","2066572",8.39926106365436e-314,9.96675492014958e-315,"245","DISTURBANCE, OTHER","DISTURBANCES","DISTURBANCES","08/09/2017 02:03:25 PM","41XX BLOCK OF UNIVERSITY WY NE","U","U2","5301.4",-122.313225,47.657574,"(47.657574, -122.313225)","DISTURBANCE, MISCELLANEOUS/OTHER","DISTURBANCES","DISTURBANCES","08/09/2017 01:00:45 PM",0.00581961682587908
"1305","2024786",8.39922480615287e-314,9.96639234513472e-315,"161","TRESPASS","TRESPASS","TRESPASS","06/19/2017 06:13:15 AM","41XX BLOCK OF UNIVERSITY WY NE","U","U2","5301.4001",-122.313225,47.657574,"(47.657574, -122.313225)","TRESPASS","TRESPASS","TRESPASS","",0.00581961682587908
"1306","2025436",8.39922423056639e-314,9.96638658926995e-315,"245","DISTURBANCE, OTHER","DISTURBANCES","DISTURBANCES","06/18/2017 02:45:26 AM","40XX BLOCK OF UNIVERSITY WY NE","U","U2","5302.101",-122.31328,47.65567,"(47.65567, -122.31328)","DISTURBANCE, MISCELLANEOUS/OTHER","DISTURBANCES","DISTURBANCES","06/18/2017 02:22:38 AM",0.00533059780888578
"1307","2035863",8.39923411286744e-314,9.96648541228043e-315,"372","PROPERTY - FOUND (FOLLOW UP TO SPD CASE)","PROPERTY - MISSING, FOUND","PROPERTY - MISSING, FOUND","07/02/2017 04:22:35 PM","39XX BLOCK OF UNIVERSITY WY NE","U","U2","5302.2",-122.31331,47.654377,"(47.654377, -122.31331)","PROPERTY - FOUND","PROPERTY - MISSING, FOUND","PROPERTY - MISSING, FOUND","",0.00536388385407866
"1308","2067105",8.39926193419802e-314,9.96676362558626e-315,"430","MOTOR VEHICLE COLLISION","TRAFFIC RELATED CALLS","MOTOR VEHICLE COLLISION INVESTIGATION","08/10/2017 06:05:43 PM","15 AV NE / NE CAMPUS PY","U","U2","5302.1009",-122.312126,47.656204,"(47.656204, -122.312126)","MOTOR VEHICLE COLLISION, REPORT ONLY - NON INJURY/NON BLOCKING","MOTOR VEHICLE COLLISION INVESTIGATION","TRAFFIC RELATED CALLS","",0.0043001019755452
"1309","2028672",8.39922752153766e-314,9.96641949898262e-315,"176","LIQUOR VIOLATION - ADULT","LIQUOR VIOLATIONS","LIQUOR VIOLATIONS","06/23/2017 05:40:21 AM","UNIVERSITY WY NE / NE CAMPUS PY","U","U2","5302.1009",-122.31326,47.656216,"(47.656216, -122.31326)","DISTURBANCE, MISCELLANEOUS/OTHER","DISTURBANCES","DISTURBANCES","06/23/2017 04:39:13 AM",0.00540298186190123
"1310","1805340",7.90519175876294e-314,9.96177767318944e-315,"161","TRESPASS","TRESPASS","TRESPASS","08/09/2016 03:31:24 AM","41XX BLOCK OF UNIVERSITY WY NE","U","U2","5301.4001",-122.313225,47.657574,"(47.657574, -122.313225)","DOWN - CHECK FOR PERSON DOWN","PERSON DOWN/INJURY","CASUALTIES","08/08/2016 11:15:12 PM",0.00581961682587908
"1311","2030473",8.39922921321843e-314,9.96643641579033e-315,"064","SHOPLIFT","THEFT","SHOPLIFTING","06/25/2017 03:00:59 PM","41XX BLOCK OF UNIVERSITY WY NE","U","U2","5301.4001",-122.313225,47.657574,"(47.657574, -122.313225)","SHOPLIFT - THEFT","SHOPLIFTING","THEFT","06/25/2017 02:05:04 PM",0.00581961682587908
"1312","2034952",8.39923321119764e-314,9.96647639558239e-315,"363","MISSING PERSON","PERSONS - LOST, FOUND, MISSING","PERSONS - LOST, FOUND, MISSING","07/01/2017 11:17:04 AM","41XX BLOCK OF UNIVERSITY WY NE","U","U2","5301.4001",-122.313225,47.657574,"(47.657574, -122.313225)","MISSING - ADULT","PERSONS - LOST, FOUND, MISSING","PERSONS - LOST, FOUND, MISSING","07/01/2017 08:49:51 AM",0.00581961682587908
"1313","2034902",8.3992332146561e-314,9.96647643016699e-315,"245","DISTURBANCE, OTHER","DISTURBANCES","DISTURBANCES","07/01/2017 09:11:28 AM","41XX BLOCK OF UNIVERSITY WY NE","U","U2","5301.4001",-122.313225,47.657574,"(47.657574, -122.313225)","DISTURBANCE, MISCELLANEOUS/OTHER","DISTURBANCES","DISTURBANCES","",0.00581961682587908
"1314","2066943",8.39926175633439e-314,9.96676184694994e-315,"430","MOTOR VEHICLE COLLISION","TRAFFIC RELATED CALLS","MOTOR VEHICLE COLLISION INVESTIGATION","08/10/2017 02:59:24 PM","NE 41 ST / UNIVERSITY WY NE","U","U2","5301.4",-122.31325,47.656834,"(47.656834, -122.31325)","MOTOR VEHICLE COLLISION WITH INJURIES - PRIORITY 1","MOTOR VEHICLE COLLISION INVESTIGATION","TRAFFIC RELATED CALLS","08/10/2017 01:14:45 PM",0.00556100575435904
"1315","1917118",8.3991246051933e-314,9.96616666582902e-316,"281","SUSPICIOUS VEHICLE","SUSPICIOUS CIRCUMSTANCES","SUSPICIOUS CIRCUMSTANCES","01/14/2017 11:03:50 PM","NE 40 ST / UNIVERSITY WY NE","U","U2","5302.2000",-122.313286,47.65535,"(47.65535, -122.313286)","ANIMAL - INJURED, DEAD HAZARD","ANIMAL COMPLAINTS","ANIMAL COMPLAINTS","",0.00530817718243134
"1316","2093803",8.39928555251216e-314,9.9669998087276e-315,"430","MOTOR VEHICLE COLLISION","TRAFFIC RELATED CALLS","MOTOR VEHICLE COLLISION INVESTIGATION","09/15/2017 01:18:40 AM","MONTLAKE BV NE / NE PACIFIC PL","U","U3","5302.3045",-122.30391,47.65108,"(47.65108, -122.30391)","MOTOR VEHICLE COLLISION, UNKNOWN INJURIES","MOTOR VEHICLE COLLISION INVESTIGATION","TRAFFIC RELATED CALLS","09/14/2017 10:29:39 PM",0.00568222606026364
"1317","2045753",8.3992419586299e-314,9.96656386990499e-315,"245","DISTURBANCE, OTHER","DISTURBANCES","DISTURBANCES","07/13/2017 04:19:55 PM","41XX BLOCK OF UNIVERSITY WY NE","U","U2","5301.4001",-122.313225,47.657574,"(47.657574, -122.313225)","DISTURBANCE, MISCELLANEOUS/OTHER","DISTURBANCES","DISTURBANCES","07/13/2017 04:13:21 PM",0.00581961682587908
"1318","1954093",8.3991595810885e-314,9.96966425534906e-316,"161","TRESPASS","TRESPASS","TRESPASS","03/12/2017 01:45:42 PM","41XX BLOCK OF UNIVERSITY WY NE","U","U2","5301.4001",-122.313225,47.657574,"(47.657574, -122.313225)","TRESPASS","TRESPASS","TRESPASS","",0.00581961682587908
"1319","2080116",8.39927350817984e-314,9.96687936540446e-315,"040","ASSAULTS, OTHER","ASSAULTS","ASSAULTS","08/28/2017 05:03:14 PM","NE 41 ST / UNIVERSITY WY NE","U","U2","5301.4",-122.31325,47.656834,"(47.656834, -122.31325)","ASLT - IP/JO - WITH OR W/O WPNS (NO SHOOTINGS)","ASSAULTS","ASSAULTS","08/28/2017 01:13:08 PM",0.00556100575435904
"1320","2079735",8.39927309415283e-314,9.96687522513434e-315,"220","CRISIS COMPLAINT - GENERAL","CRISIS CALL","BEHAVIORAL HEALTH","08/28/2017 02:44:52 AM","NE 40 ST / UNIVERSITY WY NE","U","U2","5302.2",-122.313286,47.65535,"(47.65535, -122.313286)","OVERDOSE - DRUG RELATED CASUALTY","PERSON DOWN/INJURY","CASUALTIES","08/27/2017 08:19:13 PM",0.00530817718243134
"1321","2094207",8.39928602533298e-314,9.96700453693583e-315,"465","PEDESTRIAN VIOLATION","TRAFFIC RELATED CALLS","TRAFFIC RELATED CALLS","09/15/2017 04:34:13 PM","41XX BLOCK OF UNIVERSITY WY NE","U","U2","5301.4001",-122.313225,47.657574,"(47.657574, -122.313225)","SUSPICIOUS STOP - OFFICER INITIATED ONVIEW","SUSPICIOUS CIRCUMSTANCES","SUSPICIOUS CIRCUMSTANCES","09/15/2017 04:05:32 PM",0.00581961682587908
"1322","1897533",7.90527216201801e-314,9.96258170574017e-315,"161","TRESPASS","TRESPASS","TRESPASS","12/14/2016 09:15:34 PM","41XX BLOCK OF UNIVERSITY WY NE","U","U2","5301.4001",-122.313225,47.657574,"(47.657574, -122.313225)","TRESPASS","TRESPASS","TRESPASS","12/14/2016 08:30:33 PM",0.00581961682587908
"1323","1874184",7.90525102737188e-314,9.96237035927885e-315,"280","SUSPICIOUS PERSON","SUSPICIOUS CIRCUMSTANCES","SUSPICIOUS CIRCUMSTANCES","11/09/2016 06:52:53 PM","19XX BLOCK OF NE PACIFIC ST","U","U2","5302.2019",-122.30912,47.651302,"(47.651302, -122.30912)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT","SUSPICIOUS CIRCUMSTANCES","SUSPICIOUS CIRCUMSTANCES","",0.00390402164440257
"1324","1874286",7.90525112272655e-314,9.96237131282554e-315,"161","TRESPASS","TRESPASS","TRESPASS","11/09/2016 10:46:38 PM","41XX BLOCK OF UNIVERSITY WY NE","U","U2","5301.4001",-122.313225,47.657574,"(47.657574, -122.313225)","TRESPASS","TRESPASS","TRESPASS","",0.00581961682587908
"1325","1939550",8.39914520229601e-314,9.96822637609996e-316,"430","MOTOR VEHICLE COLLISION","TRAFFIC RELATED CALLS","MOTOR VEHICLE COLLISION INVESTIGATION","02/17/2017 05:54:35 PM","NE PACIFIC PL / MONTLAKE BV NE","U","U3","5302.3045",-122.30391,47.65108,"(47.65108, -122.30391)","MOTOR VEHICLE COLLISION, HIT AND RUN","MOTOR VEHICLE COLLISION INVESTIGATION","TRAFFIC RELATED CALLS","02/17/2017 03:31:30 PM",0.00568222606026364
"1326","1966789",8.39917103698863e-314,9.96585465349236e-315,"280","SUSPICIOUS PERSON","SUSPICIOUS CIRCUMSTANCES","SUSPICIOUS CIRCUMSTANCES","03/30/2017 10:50:29 PM","19XX BLOCK OF NE PACIFIC ST","U","U2","5302.2019",-122.30912,47.651302,"(47.651302, -122.30912)","PROPERTY - FOUND","PROPERTY - MISSING, FOUND","PROPERTY - MISSING, FOUND","",0.00390402164440257
"1327","2001542",8.39920290372872e-314,9.96617332089327e-315,"430","MOTOR VEHICLE COLLISION","TRAFFIC RELATED CALLS","MOTOR VEHICLE COLLISION INVESTIGATION","05/19/2017 02:37:37 PM","15 AV NE / NE PACIFIC ST","U","U2","5302.2022",-122.31247,47.652973,"(47.652973, -122.31247)","MOTOR VEHICLE COLLISION, BLOCKING","MOTOR VEHICLE COLLISION INVESTIGATION","TRAFFIC RELATED CALLS","05/19/2017 08:29:40 AM",0.00493573844526285
"1328","1897927",7.90527257900941e-314,9.96258587565422e-315,"470","PARKING VIOLATION (EXCEPT ABANDONED VEHICLES)","PARKING VIOLATIONS","TRAFFIC RELATED CALLS","12/15/2016 02:03:15 PM","NE CAMPUS PY / UNIVERSITY WY NE","U","U2","5302.1009",-122.31326,47.656216,"(47.656216, -122.31326)","PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC RELATED CALLS","PARKING VIOLATIONS","",0.00540298186190123
"1329","1967059",8.39917144953345e-314,9.9658587789405e-315,"372","PROPERTY - FOUND (FOLLOW UP TO SPD CASE)","PROPERTY - MISSING, FOUND","PROPERTY - MISSING, FOUND","03/31/2017 11:21:03 AM","19XX BLOCK OF NE PACIFIC ST","U","U2","5302.2019",-122.30912,47.651302,"(47.651302, -122.30912)","PROPERTY - FOUND","PROPERTY - MISSING, FOUND","PROPERTY - MISSING, FOUND","03/31/2017 10:19:49 AM",0.00390402164440257
"1330","1897971",7.90527259481951e-314,9.96258603375522e-315,"245","DISTURBANCE, OTHER","DISTURBANCES","DISTURBANCES","12/15/2016 03:05:54 PM","41XX BLOCK OF UNIVERSITY WY NE","U","U2","5301.4001",-122.313225,47.657574,"(47.657574, -122.313225)","DISTURBANCE, MISCELLANEOUS/OTHER","DISTURBANCES","DISTURBANCES","12/15/2016 02:19:07 PM",0.00581961682587908
"1331","1897944",7.9052725202156e-314,9.9625852877161e-315,"064","SHOPLIFT","THEFT","SHOPLIFTING","12/15/2016 02:19:57 PM","41XX BLOCK OF UNIVERSITY WY NE","U","U2","5301.4001",-122.313225,47.657574,"(47.657574, -122.313225)","TRESPASS","TRESPASS","TRESPASS","12/15/2016 12:30:09 PM",0.00581961682587908
"1332","1898177",7.90527285865057e-314,9.96258867206577e-315,"245","DISTURBANCE, OTHER","DISTURBANCES","DISTURBANCES","12/15/2016 08:08:03 PM","14XX BLOCK OF NE 42 ST","U","U2","5301.3009",-122.31264,47.65831,"(47.65831, -122.31264)","FIGHT - IP - PHYSICAL (NO WEAPONS)","DISTURBANCES","DISTURBANCES","",0.00568826801408483
"1333","1818826",7.9052034557671e-314,9.96189464323109e-315,"040","ASSAULTS, OTHER","ASSAULTS","ASSAULTS","08/27/2016 06:53:49 AM","41XX BLOCK OF UNIVERSITY WY NE","U","U2","5301.4001",-122.313225,47.657574,"(47.657574, -122.313225)","ASLT - WITH OR W/O WEAPONS (NO SHOOTINGS)","ASSAULTS","ASSAULTS","08/27/2016 03:35:39 AM",0.00581961682587908
"1334","1907604",7.90528144205303e-314,9.96267450609043e-315,"280","SUSPICIOUS PERSON","SUSPICIOUS CIRCUMSTANCES","SUSPICIOUS CIRCUMSTANCES","12/31/2016 01:50:21 AM","40XX BLOCK OF UNIVERSITY WY NE","U","U2","5302.1010",-122.31328,47.65567,"(47.65567, -122.31328)","DISTURBANCE, MISCELLANEOUS/OTHER","DISTURBANCES","DISTURBANCES","",0.00533059780888578
"1335","1975762",8.39917942227077e-314,9.96593850631377e-315,"220","CRISIS COMPLAINT - GENERAL","CRISIS CALL","BEHAVIORAL HEALTH","04/12/2017 10:54:46 PM","41XX BLOCK OF UNIVERSITY WY NE","U","U2","5301.4001",-122.313225,47.657574,"(47.657574, -122.313225)","CRISIS - PERSON IN BEHAVIORAL/EMOTIONAL CRISIS","BEHAVIORAL HEALTH","CRISIS CALL","04/12/2017 09:04:17 PM",0.00581961682587908
"1336","2067910",8.39926257253084e-314,9.96677000891441e-315,"430","MOTOR VEHICLE COLLISION","TRAFFIC RELATED CALLS","MOTOR VEHICLE COLLISION INVESTIGATION","08/11/2017 05:18:42 PM","MONTLAKE BV NE / NE WAHKIAKUM LN","U","U2","5302.3006",-122.30233,47.65499,"(47.65499, -122.30233)","MOTOR VEHICLE COLLISION, REPORT ONLY - NON INJURY/NON BLOCKING","MOTOR VEHICLE COLLISION INVESTIGATION","TRAFFIC RELATED CALLS","",0.00565720363784023
"1337","1967245",8.39917151079759e-314,9.9658593915819e-315,"381","DEMONSTRATION MANAGEMENT (Control tactics used)","PUBLIC GATHERINGS","PUBLIC GATHERINGS","03/31/2017 04:02:17 PM","40XX BLOCK OF SPOKANE LN NE","U","U2","5302.3016",-122.30842,47.656647,"(47.656647, -122.30842)","DEMONSTRATIONS","DISTURBANCES","DISTURBANCES","03/31/2017 11:30:29 AM",0.0016662442798123
"1338","1876036",7.90525262172172e-314,9.96238630277724e-315,"245","DISTURBANCE, OTHER","DISTURBANCES","DISTURBANCES","11/12/2016 08:39:37 AM","41XX BLOCK OF UNIVERSITY WY NE","U","U2","5301.4001",-122.313225,47.657574,"(47.657574, -122.313225)","DISTURBANCE, MISCELLANEOUS/OTHER","DISTURBANCES","DISTURBANCES","",0.00581961682587908
"1339","1908480",8.39911618927909e-314,9.96740385561277e-318,"245","DISTURBANCE, OTHER","DISTURBANCES","DISTURBANCES","01/01/2017 11:59:47 AM","41XX BLOCK OF UNIVERSITY WY NE","U","U2","5301.4001",-122.313225,47.657574,"(47.657574, -122.313225)","DISTURBANCE, MISCELLANEOUS/OTHER","DISTURBANCES","DISTURBANCES","01/01/2017 09:40:24 AM",0.00581961682587908
"1340","1843019",7.90522365860542e-314,9.96209667161433e-315,"130","PROPERTY DESTRUCTION","PROPERTY DAMAGE","PROPERTY DAMAGE","09/27/2016 02:32:16 PM","14XX BLOCK OF NE 42 ST","U","U2","5301.3009",-122.3124,47.658604,"(47.658604, -122.3124)","TRU - PROPERTY DESTRUCTION/DAMAGE","PROPERTY DAMAGE","PROPERTY DAMAGE","",0.00567370469798976
"1341","1876440",7.90525301153951e-314,9.96239020095518e-315,"040","ASSAULTS, OTHER","ASSAULTS","ASSAULTS","11/12/2016 08:51:13 PM","MONTLAKE BV NE / NE WAHKIAKUM LN","U","U3","5302.3042",-122.30233,47.65499,"(47.65499, -122.30233)","ASLT - IP/JO - WITH OR W/O WPNS (NO SHOOTINGS)","ASSAULTS","ASSAULTS","",0.00565720363784023
"1342","1832474",7.90521466315221e-314,9.96200671708219e-315,"245","DISTURBANCE, OTHER","DISTURBANCES","DISTURBANCES","09/13/2016 08:22:19 PM","NE 41 ST / UNIVERSITY WY NE","U","U2","5301.4000",-122.31325,47.656834,"(47.656834, -122.31325)","DISTURBANCE, MISCELLANEOUS/OTHER","DISTURBANCES","DISTURBANCES","",0.00556100575435904
"1343","2089698",8.39928194879734e-314,9.96696377157939e-315,"372","PROPERTY - FOUND (FOLLOW UP TO SPD CASE)","PROPERTY - MISSING, FOUND","PROPERTY - MISSING, FOUND","09/09/2017 04:33:16 PM","38XX BLOCK OF MONTLAKE BV NE","U","U3","5302.3006",-122.30293,47.653004,"(47.653004, -122.30293)","PROPERY FOUND – GUN, SHELL CASINGS","PROPERTY - MISSING, FOUND","PROPERTY - MISSING, FOUND","09/09/2017 03:21:39 PM",0.00545072518110338
"1344","1918131",8.39912548314795e-314,9.96625446129428e-316,"220","CRISIS COMPLAINT - GENERAL","CRISIS CALL","BEHAVIORAL HEALTH","01/16/2017 04:16:13 PM","15 AV NE / NE 41 ST","U","U2","5301.4000",-122.31211,47.65682,"(47.65682, -122.31211)","CRISIS - PERSON IN BEHAVIORAL/EMOTIONAL CRISIS","BEHAVIORAL HEALTH","CRISIS CALL","01/16/2017 02:39:58 PM",0.00449162030898405
"1345","2095369",8.39928697542122e-314,9.9670140378182e-315,"280","SUSPICIOUS PERSON","SUSPICIOUS CIRCUMSTANCES","SUSPICIOUS CIRCUMSTANCES","09/17/2017 03:22:15 AM","14XX BLOCK OF NE 42 ST","U","U2","5301.3009",-122.31264,47.65831,"(47.65831, -122.31264)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT","SUSPICIOUS CIRCUMSTANCES","SUSPICIOUS CIRCUMSTANCES","09/17/2017 01:11:03 AM",0.00568826801408483
"1346","2096747",8.39928799863117e-314,9.96702426991772e-315,"350","HAZARDS","HAZARDS","HAZARDS","09/19/2017 03:01:14 AM","NE CAMPUS PY / UNIVERSITY WY NE","U","U2","5302.1009",-122.31326,47.656216,"(47.656216, -122.31326)","TRAFFIC - BO SIGNALS AND DOWN SIGNS","TRAFFIC RELATED CALLS","TRAFFIC RELATED CALLS","09/18/2017 05:38:39 PM",0.00540298186190123
"1347","2002183",8.39920365421444e-314,9.96618082575043e-315,"470","PARKING VIOLATION (EXCEPT ABANDONED VEHICLES)","PARKING VIOLATIONS","TRAFFIC RELATED CALLS","05/20/2017 07:41:46 AM","14XX BLOCK OF NE 42 ST","U","U2","5301.4",-122.31264,47.65831,"(47.65831, -122.31264)","PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC RELATED CALLS","PARKING VIOLATIONS","05/20/2017 06:54:11 AM",0.00568826801408483
"1348","1908958",8.39911663838476e-314,9.9659631601895e-317,"161","TRESPASS","TRESPASS","TRESPASS","01/02/2017 09:36:51 AM","41XX BLOCK OF UNIVERSITY WY NE","U","U2","5301.4001",-122.313225,47.657574,"(47.657574, -122.313225)","TRESPASS","TRESPASS","TRESPASS","",0.00581961682587908
"1349","2110620",6.91703341303381e-314,9.95162581980626e-315,"161","TRESPASS","TRESPASS","TRESPASS","07/15/2014 08:38:00 PM","41XX BLOCK OF UNIVERSITY WY NE","U","U2","5301.4000",-122.313226591,47.657574534,"(47.657574534, -122.313226591)","TRESPASS","TRESPASS","TRESPASS","",0.0058212815239002
"1350","2107547",6.917031254461e-314,9.9516042340782e-315,"460","TRAFFIC (MOVING) VIOLATION","TRAFFIC RELATED CALLS","TRAFFIC RELATED CALLS","07/12/2014 12:25:00 PM","42XX BLOCK OF 15 AV NE","U","U2","5302.3003",-122.312051793,47.659041289,"(47.659041289, -122.312051793)","TRAFFIC STOP - OFFICER INITIATED ONVIEW","TRAFFIC RELATED CALLS","TRAFFIC RELATED CALLS","",0.00570516125542296
"1351","2056480",8.39925230090606e-314,9.96666729266664e-315,"244","NOISE DISTURBANCE","DISTURBANCES","DISTURBANCES","07/28/2017 09:46:30 AM","41XX BLOCK OF UNIVERSITY WY NE","U","U2","5301.4001",-122.313225,47.657574,"(47.657574, -122.313225)","FIGHT - VERBAL/ORAL (NO WEAPONS)","DISTURBANCES","DISTURBANCES","07/28/2017 09:03:11 AM",0.00581961682587908
"1352","2108125",6.91703192441402e-314,9.95161093360835e-315,"245","DISTURBANCE, OTHER","DISTURBANCES","DISTURBANCES","07/13/2014 01:11:00 PM","41XX BLOCK OF UNIVERSITY WY NE","U","U2","5301.4000",-122.313226591,47.657574534,"(47.657574534, -122.313226591)","DISTURBANCE, MISCELLANEOUS/OTHER","DISTURBANCES","DISTURBANCES","07/13/2014 01:08:00 PM",0.0058212815239002
"1353","2108237",6.9170318656202e-314,9.95161034567024e-315,"245","DISTURBANCE, OTHER","DISTURBANCES","DISTURBANCES","07/13/2014 01:07:00 PM","41XX BLOCK OF UNIVERSITY WY NE","U","U2","5301.4001",-122.313226591,47.657574534,"(47.657574534, -122.313226591)","DISTURBANCE, MISCELLANEOUS/OTHER","DISTURBANCES","DISTURBANCES","07/13/2014 12:55:00 PM",0.0058212815239002
"1354","2023591",8.39922294451352e-314,9.96637372874119e-315,"161","TRESPASS","TRESPASS","TRESPASS","06/16/2017 10:22:42 AM","41XX BLOCK OF UNIVERSITY WY NE","U","U2","5301.4001",-122.313225,47.657574,"(47.657574, -122.313225)","TRESPASS","TRESPASS","TRESPASS","06/16/2017 09:41:52 AM",0.00581961682587908
"1355","2109249",6.91703247628534e-314,9.95161645232162e-315,"280","SUSPICIOUS PERSON","SUSPICIOUS CIRCUMSTANCES","SUSPICIOUS CIRCUMSTANCES","07/14/2014 01:29:00 PM","19XX BLOCK OF NE PACIFIC ST","U","U2","5302.2000",-122.309118316,47.651301389,"(47.651301389, -122.309118316)","ASLT - WITH OR W/O WEAPONS (NO SHOOTINGS)","ASSAULTS","ASSAULTS","07/14/2014 11:49:00 AM",0.00390411803832564
"1356","2056567",8.39925233153813e-314,9.96666759898734e-315,"064","SHOPLIFT","THEFT","SHOPLIFTING","07/28/2017 12:21:22 PM","41XX BLOCK OF UNIVERSITY WY NE","U","U2","5301.4001",-122.313225,47.657574,"(47.657574, -122.313225)","SHOPLIFT - THEFT","SHOPLIFTING","THEFT","",0.00581961682587908
"1357","2110057",6.91703304001424e-314,9.95162208961064e-315,"250","MISCHIEF, NUISANCE COMPLAINTS","NUISANCE, MISCHIEF COMPLAINTS","NUISANCE, MISCHIEF","07/15/2014 08:24:00 AM","41XX BLOCK OF UNIVERSITY WY NE","U","U2","5301.4001",-122.313226591,47.657574534,"(47.657574534, -122.313226591)","NUISANCE - MISCHIEF","MISCELLANEOUS MISDEMEANORS","MISCELLANEOUS MISDEMEANORS","",0.0058212815239002
"1358","2110832",6.91703333200704e-314,9.9516250095386e-315,"342","HARBOR - WATER EMERGENCIES","HARBOR CALLS","HARBOR CALLS","07/16/2014 12:01:00 AM","39XX BLOCK OF MONTLAKE BV NE","U","U2","5302.3000",-122.302931731,47.653002024,"(47.653002024, -122.302931731)","HARBOR - WATER EMERGENCIES","HARBOR CALLS","HARBOR CALLS","",0.00544985714811649
"1359","2111304",6.9170337712314e-314,9.9516294017822e-315,"280","SUSPICIOUS PERSON","SUSPICIOUS CIRCUMSTANCES","SUSPICIOUS CIRCUMSTANCES","07/16/2014 03:03:00 PM","41XX BLOCK OF UNIVERSITY WY NE","U","U2","5301.4000",-122.313226591,47.657574534,"(47.657574534, -122.313226591)","NUISANCE - MISCHIEF","MISCELLANEOUS MISDEMEANORS","MISCELLANEOUS MISDEMEANORS","07/16/2014 02:17:00 PM",0.0058212815239002
"1360","2111958",6.91703430877482e-314,9.95163477721642e-315,"161","TRESPASS","TRESPASS","TRESPASS","07/17/2014 05:30:00 AM","41XX BLOCK OF UNIVERSITY WY NE","U","U2","5301.4001",-122.313226591,47.657574534,"(47.657574534, -122.313226591)","NUISANCE - MISCHIEF","MISCELLANEOUS MISDEMEANORS","MISCELLANEOUS MISDEMEANORS","",0.0058212815239002
"1361","2114457",6.91703601774789e-314,9.95165186694711e-315,"280","SUSPICIOUS PERSON","SUSPICIOUS CIRCUMSTANCES","SUSPICIOUS CIRCUMSTANCES","07/19/2014 08:04:00 PM","UNIVERSITY WY NE / NE CAMPUS PY","U","U2","5302.1008",-122.313265418,47.656215151,"(47.656215151, -122.313265418)","NARCOTICS - VIOLATIONS (LOITER, USE, SELL, NARS)","NARCOTICS COMPLAINTS","NARCOTICS COMPLAINTS","",0.00540808478664666
"1362","2116459",6.91703734431415e-314,9.9516651326097e-315,"161","TRESPASS","TRESPASS","TRESPASS","07/22/2014 01:51:00 AM","41XX BLOCK OF UNIVERSITY WY NE","U","U2","5301.4000",-122.313226591,47.657574534,"(47.657574534, -122.313226591)","SUSPICIOUS STOP - OFFICER INITIATED ONVIEW","SUSPICIOUS CIRCUMSTANCES","SUSPICIOUS CIRCUMSTANCES","",0.0058212815239002
"1363","2116602",6.91703745597299e-314,9.95166624919806e-315,"161","TRESPASS","TRESPASS","TRESPASS","07/22/2014 09:12:00 AM","41XX BLOCK OF UNIVERSITY WY NE","U","U2","5301.4001",-122.313226591,47.657574534,"(47.657574534, -122.313226591)","TRESPASS","TRESPASS","TRESPASS","",0.0058212815239002
